Date,Away Team,Home Team,Trigger,Initial Call,Final Ruling,Ruling Description,Team Challenged,Challenge Outcome,Period,Game Clock - Review is Triggered,Video Link
04/01/2025,TOR,CHI,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Away Team Gains Possession,TOR,Successful,3,03:49.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401099_20250401_213538
04/01/2025,POR,ATL,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,POR,Unsuccessful,4,01:47.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401097_20250401_215657
04/01/2025,PHX,MIL,Challenge OOB,Away Team Ball,Stands,Away Team Ball,MIL,Unsuccessful,4,00:38.5,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401101_20250401_215826
04/01/2025,MIN,DEN,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,MIN,Successful,2,09:35.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401102_20250401_224236
04/01/2025,MIN,DEN,Challenge of Called Foul,Offensive Foul,Stands,Offensive Foul,DEN,Unsuccessful,2,06:23.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401102_20250401_225146
04/01/2025,MIN,DEN,Challenge of Called Foul,Offensive Foul,Stands,Offensive Foul,MIN,Unsuccessful,3,00:18.6,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401102_20250401_235404
04/02/2025,SAC,WAS,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Away Team Gains Possession,SAC,Successful,1,04:51.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401105_20250402_192419
04/02/2025,MIA,BOS,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,MIA,Unsuccessful,1,05:37.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401106_20250402_195341
04/02/2025,SAC,WAS,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,WAS,Unsuccessful,2,01:40.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401105_20250402_200033
04/02/2025,CHA,IND,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,CHA,Unsuccessful,3,03:10.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401104_20250402_203826
04/02/2025,SAC,WAS,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - No Possession (Jump Ball),SAC,Successful,4,07:39.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401105_20250402_205543
04/02/2025,ATL,DAL,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,DAL,Unsuccessful,2,07:04.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401109_20250402_212053
04/02/2025,DET,OKC,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,OKC,Unsuccessful,3,02:00.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401108_20250402_232705
04/02/2025,DET,OKC,Challenge Goaltending/BI,Goaltending,Overturned,Inadvertent Whistle - Away Team Gains Possession,DET,Successful,4,11:04.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401108_20250402_233817
04/02/2025,NOP,LAC,Challenge OOB,Home Team Ball,Stands,Home Team Ball,NOP,Unsuccessful,3,03:14.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401111_20250403_000821
04/02/2025,NOP,LAC,Challenge OOB,Away Team Ball,Overturned,Home Team Ball,LAC,Successful,4,10:03.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401111_20250403_002537
04/03/2025,ORL,WAS,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - No Possession (Jump Ball),ORL,Successful,2,04:37.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401112_20250403_195705
04/03/2025,MEM,MIA,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,MEM,Unsuccessful,1,01:39.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401114_20250403_195738
04/03/2025,POR,TOR,Challenge of Called Foul,Offensive Foul,Overturned,Defensive Foul,TOR,Successful,2,10:26.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401116_20250403_201416
04/03/2025,MIN,BKN,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - No Possession (Jump Ball),BKN,Successful,2,04:50.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401113_20250403_202319
04/03/2025,ORL,WAS,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,WAS,Unsuccessful,3,08:27.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401112_20250403_203214
04/03/2025,MIL,PHI,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,PHI,Unsuccessful,4,09:41.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401115_20250403_205407
04/03/2025,MIL,PHI,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,MIL,Successful,4,06:42.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401115_20250403_210154
04/03/2025,MIL,PHI,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,MIL,Unsuccessful,4,05:17.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401115_20250403_210941
04/03/2025,MIN,BKN,Challenge OOB,Home Team Ball,Stands,Home Team Ball,MIN,Unsuccessful,4,01:52.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401113_20250403_214719
04/03/2025,GSW,LAL,Challenge of Called Foul,Defensive Foul,Overturned,Offensive Foul,LAL,Successful,1,07:01.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401117_20250403_221726
04/03/2025,GSW,LAL,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,GSW,Successful,2,06:07.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401117_20250403_225543
04/03/2025,GSW,LAL,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Home Team Retains Possession,LAL,Successful,3,10:09.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401117_20250403_233309
04/04/2025,UTA,IND,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,UTA,Successful,2,01:52.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401119_20250404_195955
04/04/2025,PHX,BOS,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,PHX,Unsuccessful,2,06:48.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401120_20250404_201754
04/04/2025,OKC,HOU,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,OKC,Unsuccessful,1,01:45.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401123_20250404_203327
04/04/2025,SAC,CHA,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,SAC,Successful,3,03:00.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401118_20250404_204219
04/04/2025,PHX,BOS,Challenge Goaltending/BI,Goaltending,Stands,Inadvertent Whistle - Home Team Gains Possession,BOS,Successful,3,07:20.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401120_20250404_205754
04/04/2025,PHX,BOS,Challenge of Called Foul,Defensive Foul,Overturned,Offensive Foul,BOS,Successful,4,11:32.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401120_20250404_212024
04/04/2025,DET,TOR,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,DET,Successful,3,00:38.4,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401121_20250404_212120
04/04/2025,DET,TOR,Challenge OOB,Away Team Ball,Overturned,Home Team Ball,TOR,Successful,4,04:07.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401121_20250404_214317
04/04/2025,CLE,SAS,Challenge of Called Foul,Defensive Foul,Overturned,Loose Ball Foul,SAS,Successful,4,08:08.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401124_20250404_215036
04/04/2025,POR,CHI,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,POR,Successful,4,05:05.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401122_20250404_220515
04/04/2025,DEN,GSW,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - No Possession (Jump Ball),DEN,Successful,2,10:34.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401125_20250404_224532
04/04/2025,NOP,LAL,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,NOP,Successful,2,04:28.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401126_20250404_232632
04/04/2025,DEN,GSW,Challenge of Called Foul,Defensive Foul,Overturned,Offensive Foul,GSW,Successful,3,06:53.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401125_20250404_233142
04/04/2025,DAL,LAC,Challenge OOB,Away Team Ball,Overturned,Home Team Ball,LAC,Successful,3,03:07.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401127_20250405_000353
04/04/2025,DAL,LAC,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,LAC,Unsuccessful,3,01:32.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401127_20250405_001014
04/04/2025,NOP,LAL,Challenge of Called Foul,Offensive Foul,Stands,Offensive Foul,NOP,Unsuccessful,3,04:22.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401126_20250405_001547
04/05/2025,NYK,ATL,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - No Possession (Jump Ball),NYK,Successful,3,01:34.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401128_20250405_164417
04/05/2025,NYK,ATL,Challenge OOB,Away Team Ball,Overturned,Home Team Ball,ATL,Successful,4,08:29.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401128_20250405_165617
04/05/2025,MEM,DET,Challenge of Called Foul,Defensive Foul,Overturned,Offensive Foul,DET,Successful,4,05:56.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401129_20250405_210453
04/05/2025,MIN,PHI,Challenge OOB,Away Team Ball,Overturned,Home Team Ball,PHI,Successful,4,04:19.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401130_20250405_210907
04/05/2025,MEM,DET,Challenge of Called Foul,Offensive Foul,Overturned,Defensive Foul,MEM,Successful,4,00:26.4,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401129_20250405_212027
04/05/2025,MIN,PHI,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Away Team Retains Possession,PHI,Successful,4,00:14.5,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401130_20250405_212525
04/05/2025,MIL,MIA,Challenge of Called Foul,Offensive Foul,Overturned,Defensive Foul,MIL,Successful,5,01:57.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401131_20250405_223503
04/05/2025,DAL,LAC,Challenge OOB,Away Team Ball,Overturned,Inadvertent whistle,LAC,Successful,3,04:31.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401132_20250406_000913
04/06/2025,CHI,CHA,Challenge OOB,Home Team Ball,Stands,Home Team Ball,CHI,Unsuccessful,4,10:11.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401133_20250406_145316
04/06/2025,LAL,OKC,Challenge of Called Foul,Offensive Foul,Overturned,Inadvertent Whistle - Home Team Gains Possession,LAL,Successful,1,05:37.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401135_20250406_155453
04/06/2025,TOR,BKN,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,TOR,Successful,2,10:12.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401134_20250406_161532
04/06/2025,LAL,OKC,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Away Team Gains Possession,LAL,Successful,2,06:05.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401135_20250406_162642
04/06/2025,TOR,BKN,Challenge OOB,Away Team Ball,Overturned,Home Team Ball,BKN,Successful,4,02:03.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401134_20250406_175039
04/06/2025,UTA,ATL,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,UTA,Successful,1,04:26.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401136_20250406_182601
04/06/2025,WAS,BOS,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,WAS,Unsuccessful,3,08:33.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401137_20250406_191909
04/06/2025,PHX,NYK,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,PHX,Successful,1,02:30.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401140_20250406_193338
04/06/2025,PHX,NYK,Challenge of Called Foul,Loose Ball Foul,Overturned,Inadvertent Whistle - Home Team Gains Possession,NYK,Successful,1,01:15.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401140_20250406_193730
04/06/2025,SAC,CLE,Challenge of Called Foul,Offensive Foul,Overturned,Inadvertent Whistle - Successful Field Goal,SAC,Successful,3,04:29.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401138_20250406_193911
04/06/2025,SAS,POR,Challenge OOB,Away Team Ball,Stands,Away Team Ball,POR,Unsuccessful,3,02:04.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401139_20250406_194531
04/06/2025,SAC,CLE,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - No Possession (Jump Ball),SAC,Successful,4,02:28.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401138_20250406_201436
04/06/2025,UTA,ATL,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,ATL,Unsuccessful,4,01:07.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401136_20250406_202038
04/06/2025,PHX,NYK,Challenge OOB,Away Team Ball,Overturned,Home Team Ball,NYK,Successful,3,07:16.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401140_20250406_203250
04/06/2025,IND,DEN,Challenge of Called Foul,Offensive Foul,Overturned,Defensive Foul,DEN,Successful,1,00:11.6,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401142_20250406_203429
04/06/2025,IND,DEN,Challenge of Called Foul,Defensive Foul,Overturned,Offensive Foul,DEN,Successful,2,03:00.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401142_20250406_210546
04/06/2025,PHX,NYK,Challenge of Called Foul,Offensive Foul,Overturned,Inadvertent Whistle - Away Team Gains Possession,PHX,Successful,4,06:32.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401140_20250406_210621
04/06/2025,HOU,GSW,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,HOU,Successful,4,03:47.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401143_20250406_224416
04/07/2025,SAC,DET,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,DET,Unsuccessful,2,09:29.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401144_20250407_194926
04/07/2025,SAC,DET,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,SAC,Successful,3,06:32.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401144_20250407_204127
04/07/2025,SAC,DET,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Away Team Gains Possession,SAC,Successful,3,00:46.4,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401144_20250407_205727
04/08/2025,MEM,CHA,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,MEM,Successful,2,05:36.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401146_20250408_194854
04/08/2025,BOS,NYK,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Away Team Gains Possession,BOS,Successful,2,02:25.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401151_20250408_202955
04/08/2025,MIN,MIL,Challenge of Called Foul,Offensive Foul,Stands,Offensive Foul,MIL,Unsuccessful,2,05:07.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401152_20250408_205249
04/08/2025,LAL,OKC,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,LAL,Unsuccessful,3,10:43.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401153_20250408_212608
04/08/2025,BOS,NYK,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,BOS,Successful,4,08:02.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401151_20250408_213500
04/08/2025,MIN,MIL,Challenge of Called Foul,Defensive Foul,Overturned,Offensive Foul,MIN,Successful,3,00:36.1,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401152_20250408_214144
04/08/2025,LAL,OKC,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,OKC,Unsuccessful,4,08:34.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401153_20250408_220250
04/08/2025,GSW,PHX,Challenge OOB,Away Team Ball,Stands,Away Team Ball,PHX,Unsuccessful,1,04:53.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401154_20250408_222038
04/08/2025,GSW,PHX,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,GSW,Successful,3,11:34.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401154_20250408_232107
04/08/2025,GSW,PHX,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Away Team Gains Possession,GSW,Successful,3,04:13.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401154_20250408_233559
04/08/2025,SAS,LAC,Challenge of Called Foul,Defensive Foul,Overturned,Offensive Foul,SAS,Successful,3,03:48.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401155_20250409_001050
04/09/2025,BOS,ORL,Challenge OOB,Away Team Ball,Overturned,Home Team Ball,ORL,Successful,1,02:59.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401156_20250409_192922
04/09/2025,PHI,WAS,Challenge OOB,Away Team Ball,Overturned,Home Team Ball,WAS,Successful,3,07:18.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401157_20250409_203131
04/09/2025,BOS,ORL,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Away Team Retains Possession,ORL,Successful,3,05:33.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401156_20250409_203047
04/09/2025,PHI,WAS,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,WAS,Unsuccessful,3,05:56.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401157_20250409_203701
04/09/2025,BOS,ORL,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,BOS,Successful,4,07:23.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401156_20250409_205216
04/09/2025,PHI,WAS,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,PHI,Successful,4,09:46.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401157_20250409_210154
04/09/2025,POR,UTA,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,POR,Successful,1,08:19.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401162_20250409_211528
04/09/2025,CHA,TOR,Challenge of Called Foul,Offensive Foul,Stands,Offensive Foul,CHA,Unsuccessful,4,08:56.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401158_20250409_212032
04/09/2025,POR,UTA,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,POR,Successful,3,10:48.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401162_20250409_222239
04/09/2025,OKC,PHX,Challenge of Called Foul,Offensive Foul,Overturned,Defensive Foul,PHX,Successful,1,04:16.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401164_20250409_222713
04/09/2025,OKC,PHX,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Home Team Gains Possession,OKC,Successful,1,02:34.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401164_20250409_223454
04/09/2025,DEN,SAC,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Home Team Gains Possession,SAC,Successful,2,05:04.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401165_20250409_225714
04/09/2025,DEN,SAC,Challenge of Called Foul,Defensive Foul,Stands,Defensive Foul,DEN,Unsuccessful,3,03:38.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401165_20250409_234509
04/10/2025,NYK,DET,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Away Team Retains Possession,NYK,Successful,2,03:09.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401167_20250410_200027
04/10/2025,ATL,BKN,Challenge of Called Foul,Defensive Foul,Overturned,Offensive Foul,ATL,Successful,2,10:30.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401169_20250410_201435
04/10/2025,ATL,BKN,Challenge of Called Foul,Defensive Foul,Overturned,Inadvertent Whistle - Home Team Gains Possession,BKN,Successful,3,05:36.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401169_20250410_210831
04/10/2025,CLE,IND,Challenge OOB,Home Team Ball,Overturned,Away Team Ball,CLE,Successful,4,00:34.5,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401168_20250410_211634
04/10/2025,MIN,MEM,Challenge of Called Foul,Offensive Foul,Overturned,Defensive Foul,MEM,Successful,3,03:47.0,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401170_20250410_231848
04/10/2025,MIN,MEM,Challenge of Called Foul,Defensive Foul,Overturned,Offensive Foul,MIN,Successful,3,00:19.4,https://dmmx2.nba.com/videourlredirect?&project=/ON-AIR/0022401170_20250410_232728
